zone,time_6h,temperature_2m,relative_humidity_2m,precipitation,wind_speed_10m,soil_moisture_0_to_7cm,soil_moisture_7_to_28cm,soil_temperature_0_to_7cm,et0_fao_evapotranspiration,precip_lag_6h,precip_lag_12h,precip_lag_24h,precip_lag_48h,temp_lag_24h,precip_roll_sum_24h,precip_roll_sum_48h,precip_roll_sum_72h,precip_roll_max_24h,humidity_roll_max_24h,et0_roll_sum_24h,api_7d,soil_saturation_index,soil_moisture_change_6h,soil_moisture_deficit,frozen_ground_flag,temp_trend_24h,et_deficit_6h,et_deficit_24h,humidity_precip_product,highland_precip_24h,zone_cascade_risk,hour_sin,hour_cos,doy_sin,doy_cos,is_winter,dq_score,is_flood,risk_score,flood_pred,risk_level
Moderate Relief,2026-05-11 06:00:00,19.916666666666668,64.16666666666667,0.0,12.316666666666668,0.035833333333333335,0.21233333333333335,19.666666666666668,1.36,0.0,0.0,0.0,0.0,19.483333333333334,0.0,0.0,0.0,0.0,72.83333333333333,5.180000000000001,0.0,0.12408333333333334,0.0013333333333333322,0.3259166666666667,0,0.43333333333333357,-1.36,-5.180000000000001,0.0,0.0,0.0,1.0,6.123233995736766e-17,0.7748840413670407,-0.6321034111873487,0,1.0,0,0.0,0,LOW
Moderate Relief,2026-05-11 12:00:00,23.61666666666667,41.666666666666664,0.0,14.799999999999999,0.03166666666666667,0.2111666666666667,28.21666666666667,3.0500000000000003,0.0,0.0,0.0,0.0,23.983333333333334,0.0,0.0,0.0,0.0,72.83333333333333,5.07,0.0,0.12141666666666669,-0.004166666666666666,0.32858333333333334,0,-0.3666666666666636,-3.0500000000000003,-5.07,0.0,0.0,0.0,1.2246467991473532e-16,-1.0,0.7748840413670407,-0.6321034111873487,0,1.0,0,0.0,0,LOW
Moderate Relief,2026-05-11 18:00:00,19.599999999999998,64.83333333333333,0.0,8.383333333333335,0.0305,0.211,23.116666666666664,0.48000000000000004,0.0,0.0,0.0,0.0,19.433333333333334,0.0,0.0,0.0,0.0,72.83333333333333,4.970000000000001,0.0,0.12075,-0.00116666666666667,0.32925000000000004,0,0.1666666666666643,-0.48000000000000004,-4.970000000000001,0.0,0.0,0.0,-1.0,-1.8369701987210297e-16,0.7748840413670407,-0.6321034111873487,0,1.0,0,0.0,0,LOW
Moderate Relief,2026-05-12 00:00:00,16.75,88.33333333333333,0.0,9.183333333333334,0.03183333333333333,0.21033333333333334,16.683333333333334,0.01,0.0,0.0,0.0,0.0,16.666666666666668,0.0,0.0,0.0,0.0,88.33333333333333,4.9,0.0,0.12108333333333333,0.0013333333333333322,0.3289166666666667,0,0.08333333333333215,-0.01,-4.9,0.0,0.0,0.0,0.0,1.0,0.7638886127905428,-0.6453481132295501,0,1.0,0,0.0,0,LOW
Moderate Relief,2026-05-12 06:00:00,19.716666666666665,73.0,0.0,26.333333333333332,0.03283333333333333,0.21,19.333333333333332,1.12,0.0,0.0,0.0,0.0,19.916666666666668,0.0,0.0,0.0,0.0,88.33333333333333,4.66,0.0,0.12141666666666666,0.0010000000000000009,0.32858333333333334,0,-0.20000000000000284,-1.12,-4.66,0.0,0.0,0.0,1.0,6.123233995736766e-17,0.7638886127905428,-0.6453481132295501,0,1.0,0,0.0,0,LOW
Moderate Relief,2026-05-12 12:00:00,21.666666666666668,61.333333333333336,0.0,29.45,0.0315,0.20933333333333334,25.066666666666666,2.26,0.0,0.0,0.0,0.0,23.61666666666667,0.0,0.0,0.0,0.0,88.33333333333333,3.87,0.0,0.12041666666666667,-0.0013333333333333322,0.32958333333333334,0,-1.9500000000000028,-2.26,-3.87,0.0,0.0,0.0,1.2246467991473532e-16,-1.0,0.7638886127905428,-0.6453481132295501,0,1.0,0,0.0,0,LOW
Moderate Relief,2026-05-12 18:00:00,18.583333333333332,79.66666666666667,0.0,20.849999999999998,0.031,0.20816666666666664,21.183333333333337,0.45999999999999996,0.0,0.0,0.0,0.0,19.599999999999998,0.0,0.0,0.0,0.0,88.33333333333333,3.8499999999999996,0.0,0.11958333333333332,-0.0005000000000000004,0.3304166666666667,0,-1.0166666666666657,-0.45999999999999996,-3.8499999999999996,0.0,0.0,0.0,-1.0,-1.8369701987210297e-16,0.7638886127905428,-0.6453481132295501,0,1.0,0,0.0,0,LOW
Moderate Relief,2026-05-13 00:00:00,16.416666666666668,89.0,0.0,15.283333333333331,0.0325,0.208,16.650000000000002,0.04,0.0,0.0,0.0,0.0,16.75,0.0,0.0,0.0,0.0,89.0,3.88,0.0,0.12025,0.0015000000000000013,0.32975,0,-0.33333333333333215,-0.04,-3.88,0.0,0.0,0.0,0.0,1.0,0.7526668275320084,-0.6584015846980488,0,1.0,0,0.0,0,LOW
Moderate Relief,2026-05-13 06:00:00,20.55,67.66666666666667,0.0,19.03333333333333,0.033,0.208,20.0,1.32,0.0,0.0,0.0,0.0,19.716666666666665,0.0,0.0,0.0,0.0,89.0,4.08,0.0,0.1205,0.0005000000000000004,0.3295,0,0.8333333333333357,-1.32,-4.08,0.0,0.0,0.0,1.0,6.123233995736766e-17,0.7526668275320084,-0.6584015846980488,0,1.0,0,0.0,0,LOW
Moderate Relief,2026-05-13 12:00:00,25.016666666666666,51.166666666666664,0.0,8.15,0.03,0.20733333333333334,30.28333333333333,2.8899999999999997,0.0,0.0,0.0,0.0,21.666666666666668,0.0,0.0,0.0,0.0,89.0,4.71,0.0,0.11866666666666667,-0.0030000000000000027,0.33133333333333337,0,3.349999999999998,-2.8899999999999997,-4.71,0.0,0.0,0.0,1.2246467991473532e-16,-1.0,0.7526668275320084,-0.6584015846980488,0,1.0,0,0.0,0,LOW
Moderate Relief,2026-05-13 18:00:00,20.98333333333333,75.83333333333333,0.0,4.6,0.029,0.207,25.450000000000003,0.38,0.0,0.0,0.0,0.0,18.583333333333332,0.0,0.0,0.0,0.0,89.0,4.63,0.0,0.118,-0.0009999999999999974,0.332,0,2.3999999999999986,-0.38,-4.63,0.0,0.0,0.0,-1.0,-1.8369701987210297e-16,0.7526668275320084,-0.6584015846980488,0,1.0,0,0.0,0,LOW
Moderate Relief,2026-05-14 00:00:00,17.266666666666666,89.83333333333333,0.0,6.483333333333333,0.0305,0.20633333333333334,18.0,0.01,0.0,0.0,0.0,0.0,16.416666666666668,0.0,0.0,0.0,0.0,89.83333333333333,4.6,0.0,0.11841666666666667,0.0014999999999999979,0.33158333333333334,0,0.8499999999999979,-0.01,-4.6,0.0,0.0,0.0,0.0,1.0,0.741222010848596,-0.6712599575675313,0,1.0,0,0.0,0,LOW
Moderate Relief,2026-05-14 06:00:00,22.683333333333334,57.333333333333336,0.0,17.366666666666667,0.031,0.206,21.833333333333332,1.65,0.0,0.0,0.0,0.0,20.55,0.0,0.0,0.0,0.0,89.83333333333333,4.93,0.0,0.1185,0.0005000000000000004,0.3315,0,2.133333333333333,-1.65,-4.93,0.0,0.0,0.0,1.0,6.123233995736766e-17,0.741222010848596,-0.6712599575675313,0,1.0,0,0.0,0,LOW
Moderate Relief,2026-05-14 12:00:00,24.366666666666664,46.833333333333336,0.0,27.75,0.0295,0.20533333333333334,29.200000000000003,3.15,0.0,0.0,0.0,0.0,25.016666666666666,0.0,0.0,0.0,0.0,89.83333333333333,5.1899999999999995,0.0,0.11741666666666667,-0.0015000000000000013,0.33258333333333334,0,-0.6500000000000021,-3.15,-5.1899999999999995,0.0,0.0,0.0,1.2246467991473532e-16,-1.0,0.741222010848596,-0.6712599575675313,0,1.0,0,0.0,0,LOW
Moderate Relief,2026-05-14 18:00:00,18.983333333333334,75.5,0.0,25.55,0.029,0.20416666666666664,23.183333333333334,0.6100000000000001,0.0,0.0,0.0,0.0,20.98333333333333,0.0,0.0,0.0,0.0,89.83333333333333,5.42,0.0,0.11658333333333332,-0.000499999999999997,0.3334166666666667,0,-1.9999999999999964,-0.6100000000000001,-5.42,0.0,0.0,0.0,-1.0,-1.8369701987210297e-16,0.741222010848596,-0.6712599575675313,0,1.0,0,0.0,0,LOW
Moderate Relief,2026-05-15 00:00:00,16.7,91.0,0.0,17.783333333333335,0.0305,0.204,17.566666666666666,0.02,0.0,0.0,0.0,0.0,17.266666666666666,0.0,0.0,0.0,0.0,91.0,5.43,0.0,0.11725,0.0014999999999999979,0.33275,0,-0.5666666666666664,-0.02,-5.43,0.0,0.0,0.0,0.0,1.0,0.7295575540864875,-0.6839194216246106,0,1.0,0,0.0,0,LOW
Moderate Relief,2026-05-15 06:00:00,21.016666666666666,69.33333333333333,0.1,6.633333333333333,0.031,0.204,20.8,0.9199999999999999,0.0,0.0,0.0,0.0,22.683333333333334,0.1,0.1,0.1,0.1,91.0,4.699999999999999,0.1,0.1175,0.0005000000000000004,0.3325,0,-1.6666666666666679,-0.82,-4.6,6.933333333333334,0.0,0.0,1.0,6.123233995736766e-17,0.7295575540864875,-0.6839194216246106,0,1.0,0,0.0,0,LOW
Moderate Relief,2026-05-15 12:00:00,24.816666666666674,59.0,0.9,15.549999999999999,0.03183333333333333,0.20333333333333337,29.266666666666666,2.17,0.1,0.0,0.0,0.0,24.366666666666664,1.0,1.0,1.0,0.9,91.0,3.7199999999999998,0.985,0.11758333333333335,0.0008333333333333318,0.3324166666666667,0,0.45000000000000995,-1.27,-2.7199999999999998,53.1,0.7,0.4666666666666666,1.2246467991473532e-16,-1.0,0.7295575540864875,-0.6839194216246106,0,1.0,0,0.0,0,LOW
Moderate Relief,2026-05-15 18:00:00,19.866666666666664,76.83333333333333,2.0,29.083333333333332,0.05533333333333334,0.20300000000000004,24.55,0.5900000000000001,0.9,0.1,0.0,0.0,18.983333333333334,3.0,3.0,3.0,2.0,91.0,3.7,2.83725,0.12916666666666668,0.023500000000000007,0.3208333333333333,0,0.8833333333333293,1.41,-0.7000000000000002,153.66666666666666,4.2,2.8,-1.0,-1.8369701987210297e-16,0.7295575540864875,-0.6839194216246106,0,1.0,0,0.0,0,LOW
Moderate Relief,2026-05-16 00:00:00,17.7,70.5,0.0,26.566666666666666,0.0625,0.20300000000000004,18.766666666666666,0.43999999999999995,2.0,0.9,0.0,0.0,16.7,3.0,3.0,3.0,2.0,76.83333333333333,4.119999999999999,2.35025,0.13275000000000003,0.0071666666666666615,0.31725,0,1.0,-0.43999999999999995,-1.1199999999999992,0.0,4.2,2.8,0.0,1.0,0.717676913675962,-0.6963762255968722,0,1.0,0,0.0,0,LOW
Moderate Relief,2026-05-16 06:00:00,16.76666666666667,62.666666666666664,0.0,31.383333333333336,0.058166666666666665,0.20233333333333334,18.45,1.17,0.0,2.0,0.1,0.0,21.016666666666666,2.9,3.0,3.0,2.0,76.83333333333333,4.369999999999999,1.497200625,0.13025,-0.004333333333333335,0.31975,0,-4.2499999999999964,-1.17,-1.4699999999999993,0.0,4.3,2.8666666666666663,1.0,6.123233995736766e-17,0.717676913675962,-0.6963762255968722,0,1.0,0,0.0,0,LOW
Moderate Relief,2026-05-16 12:00:00,16.15,52.0,0.1,31.03333333333333,0.051,0.20199999999999999,20.250000000000004,1.82,0.0,0.0,0.9,0.0,24.816666666666674,2.1,3.1,3.1,2.0,76.83333333333333,4.0200000000000005,0.569805625,0.1265,-0.007166666666666668,0.3235,0,-8.666666666666675,-1.72,-1.9200000000000004,5.2,4.3,2.8666666666666663,1.2246467991473532e-16,-1.0,0.717676913675962,-0.6963762255968722,0,1.0,0,0.0,0,LOW
Moderate Relief,2026-05-16 18:00:00,14.199999999999998,57.166666666666664,0.6,16.383333333333333,0.0515,0.20133333333333336,17.2,0.55,0.1,0.0,2.0,0.0,19.866666666666664,0.7,3.7,3.7,0.6,70.5,3.9799999999999995,1.7290125,0.12641666666666668,0.0005000000000000004,0.32358333333333333,0,-5.666666666666666,0.04999999999999993,-3.2799999999999994,34.3,1.9,1.2666666666666666,-1.0,-1.8369701987210297e-16,0.717676913675962,-0.6963762255968722,0,1.0,0,0.0,0,LOW
Moderate Relief,2026-05-17 00:00:00,12.016666666666667,66.83333333333333,0.5,5.666666666666667,0.05533333333333334,0.20100000000000004,13.716666666666667,0.07,0.6,0.1,0.0,0.0,17.7,1.2,4.2,4.2,0.6,66.83333333333333,3.61,1.08225,0.12816666666666668,0.0038333333333333414,0.3218333333333333,0,-5.683333333333332,0.43,-2.41,33.416666666666664,2.4,1.5999999999999999,0.0,1.0,0.705583610107178,-0.7086266782644596,0,1.0,0,0.0,0,LOW
Moderate Relief,2026-05-17 06:00:00,12.983333333333334,72.16666666666667,0.0,19.933333333333334,0.05483333333333334,0.20100000000000004,15.149999999999999,0.72,0.5,0.6,0.0,0.1,16.76666666666667,1.2,4.1,4.2,0.6,72.16666666666667,3.16,0.8585,0.12791666666666668,-0.0005000000000000004,0.32208333333333333,0,-3.783333333333335,-0.72,-1.9600000000000002,0.0,2.3,1.5333333333333332,1.0,6.123233995736766e-17,0.705583610107178,-0.7086266782644596,0,1.0,0,0.0,0,LOW
Moderate Relief,2026-05-17 12:00:00,14.716666666666667,62.833333333333336,0.0,23.350000000000005,0.050333333333333334,0.20100000000000004,19.283333333333335,1.54,0.0,0.5,0.1,0.9,16.15,1.1,3.2,4.2,0.6,72.16666666666667,2.88,0.413450625,0.12566666666666668,-0.004500000000000004,0.32433333333333336,0,-1.4333333333333318,-1.54,-1.7799999999999998,0.0,1.6,1.0666666666666667,1.2246467991473532e-16,-1.0,0.705583610107178,-0.7086266782644596,0,1.0,0,0.0,0,LOW
Moderate Relief,2026-05-17 18:00:00,12.766666666666667,72.33333333333333,0.0,9.249999999999998,0.04733333333333333,0.20033333333333334,15.933333333333335,0.31000000000000005,0.0,0.0,0.6,2.0,14.199999999999998,0.5,1.2,4.2,0.5,72.33333333333333,2.64,0.31320375,0.12383333333333334,-0.0030000000000000027,0.32616666666666666,0,-1.43333333333333,-0.31000000000000005,-2.14,0.0,0.5,0.3333333333333333,-1.0,-1.8369701987210297e-16,0.705583610107178,-0.7086266782644596,0,1.0,0,0.0,0,LOW
Moderate Relief,2026-05-18 00:00:00,10.133333333333333,82.83333333333333,0.0,6.366666666666667,0.04783333333333333,0.19999999999999998,11.433333333333332,0.01,0.0,0.0,0.5,0.0,12.016666666666667,0.0,1.2,4.2,0.0,82.83333333333333,2.5799999999999996,0.261003125,0.12391666666666666,0.0005000000000000004,0.32608333333333334,0,-1.8833333333333346,-0.01,-2.5799999999999996,0.0,0.0,0.0,0.0,1.0,0.6932812268869777,-0.7206671495538609,0,1.0,0,0.0,0,LOW
Moderate Relief,2026-05-18 06:00:00,14.85,61.833333333333336,0.0,14.683333333333332,0.04616666666666666,0.19999999999999998,15.300000000000002,1.2400000000000002,0.0,0.0,0.0,0.0,12.983333333333334,0.0,1.2,4.1,0.0,82.83333333333333,3.1000000000000005,0.0,0.12308333333333332,-0.0016666666666666705,0.3269166666666667,0,1.8666666666666654,-1.2400000000000002,-3.1000000000000005,0.0,0.1,0.06666666666666667,1.0,6.123233995736766e-17,0.6932812268869777,-0.7206671495538609,0,1.0,0,0.0,0,LOW
Moderate Relief,2026-05-18 12:00:00,18.116666666666667,59.666666666666664,0.0,30.7,0.0388,0.19940000000000002,23.1,2.04,0.0,0.0,0.0,0.1,14.716666666666667,0.0,1.1,3.2,0.0,82.83333333333333,3.6000000000000005,0.0,0.11910000000000001,-0.00736666666666666,0.33089999999999997,0,3.4000000000000004,-2.04,-3.6000000000000005,0.0,0.6,0.39999999999999997,1.2246467991473532e-16,-1.0,0.6932812268869777,-0.7206671495538609,0,1.0,0,0.0,0,LOW
Moderate Relief,2026-05-18 18:00:00,17.28333333333333,70.33333333333333,0.0,37.5,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.6,12.766666666666667,0.0,0.5,1.2,0.0,82.83333333333333,3.99,0.0,0.0,-0.0388,0.45,0,4.516666666666664,-0.7,-3.99,0.0,0.7,0.4666666666666666,-1.0,-1.8369701987210297e-16,0.6932812268869777,-0.7206671495538609,0,0.6666666666666667,0,0.0,0,LOW
Moderate Relief,2026-05-19 00:00:00,14.930555555555555,81.25,0.06666666666666667,12.747222222222222,0.17319444444444446,0.18672222222222223,15.938888888888888,0.11000000000000003,0.0,0.0,0.0,0.5,10.133333333333333,0.06666666666666667,0.06666666666666667,1.2666666666666666,0.06666666666666667,81.25,4.090000000000001,0.06666666666666667,0.17995833333333333,0.17319444444444446,0.2700416666666667,0,4.7972222222222225,-0.04333333333333336,-4.023333333333334,5.416666666666667,1.8333333333333333,1.222222222222222,0.0,1.0,0.6807734094770161,-0.7324940716135789,0,1.0,0,0.0,0,LOW
Moderate Relief,2026-05-19 06:00:00,18.569444444444443,65.44444444444444,0.08333333333333333,14.825000000000001,0.17391666666666664,0.18644444444444444,18.099999999999998,1.3783333333333332,0.06666666666666667,0.0,0.0,0.0,14.85,0.15,0.15,1.3499999999999999,0.08333333333333333,81.25,4.2283333333333335,0.13999999999999999,0.18018055555555554,0.0007222222222221797,0.2698194444444445,0,3.719444444444443,-1.295,-4.078333333333333,5.453703703703703,1.85,1.2333333333333334,1.0,6.123233995736766e-17,0.6807734094770161,-0.7324940716135789,0,1.0,0,0.0,0,LOW
Moderate Relief,2026-05-19 12:00:00,21.255555555555556,54.916666666666664,0.19999999999999998,25.319444444444443,0.16958333333333334,0.18494444444444444,24.650000000000002,2.7133333333333334,0.08333333333333333,0.06666666666666667,0.0,0.0,18.116666666666667,0.35,0.35,1.45,0.19999999999999998,81.25,4.901666666666666,0.319,0.1772638888888889,-0.0043333333333333,0.2727361111111111,0,3.1388888888888893,-2.513333333333333,-4.551666666666667,10.983333333333333,2.3,1.5333333333333332,1.2246467991473532e-16,-1.0,0.6807734094770161,-0.7324940716135789,0,1.0,0,0.0,0,LOW
Moderate Relief,2026-05-19 18:00:00,16.85,75.33333333333333,0.0,16.555555555555557,0.1643611111111111,0.1831111111111111,20.208333333333332,0.4483333333333333,0.19999999999999998,0.08333333333333333,0.0,0.0,17.28333333333333,0.35,0.35,0.85,0.19999999999999998,81.25,4.6499999999999995,0.23020833333333332,0.1737361111111111,-0.005222222222222239,0.2762638888888889,0,-0.43333333333333,-0.4483333333333333,-4.3,0.0,2.1999999999999997,1.4666666666666663,-1.0,-1.8369701987210297e-16,0.6807734094770161,-0.7324940716135789,0,1.0,0,0.0,0,LOW
Moderate Relief,2026-05-20 00:00:00,15.258333333333333,78.75,0.0,18.591666666666665,0.16441666666666668,0.1831111111111111,16.455555555555556,0.2516666666666667,0.0,0.19999999999999998,0.06666666666666667,0.0,14.930555555555555,0.2833333333333333,0.35,0.35,0.19999999999999998,78.75,4.791666666666667,0.17930041666666666,0.17376388888888888,5.5555555555586444e-05,0.2762361111111111,0,0.3277777777777775,-0.2516666666666667,-4.508333333333334,0.0,1.083333333333333,0.722222222222222,0.0,1.0,0.6680638642135335,-0.7441039398713607,0,1.0,0,0.0,0,LOW
Moderate Relief,2026-05-20 06:00:00,18.36111111111111,60.52777777777778,0.0,22.352777777777778,0.1648611111111111,0.18313888888888888,18.219444444444445,1.4716666666666667,0.0,0.0,0.08333333333333333,0.0,18.569444444444443,0.19999999999999998,0.35,0.35,0.19999999999999998,78.75,4.885,0.043500520833333334,0.174,0.000444444444444414,0.276,0,-0.20833333333333215,-1.4716666666666667,-4.685,0.0,0.9833333333333333,0.6555555555555554,1.0,6.123233995736766e-17,0.6680638642135335,-0.7441039398713607,0,1.0,0,0.0,0,LOW
Moderate Relief,2026-05-20 12:00:00,21.213888888888885,47.5,0.3499999999999999,20.86944444444444,0.16213888888888892,0.18219444444444444,24.538888888888888,2.693333333333334,0.0,0.0,0.19999999999999998,0.0,21.255555555555556,0.3499999999999999,0.7,0.7,0.3499999999999999,78.75,4.865,0.4544012499999999,0.1721666666666667,-0.0027222222222221815,0.2778333333333333,0,-0.041666666666671404,-2.3433333333333337,-4.515000000000001,16.624999999999996,0.3166666666666667,0.21111111111111114,1.2246467991473532e-16,-1.0,0.6680638642135335,-0.7441039398713607,0,1.0,0,0.0,0,LOW
Moderate Relief,2026-05-20 18:00:00,17.136111111111113,68.30555555555556,0.08333333333333333,14.691666666666668,0.1588611111111111,0.18219444444444444,20.627777777777776,0.48500000000000004,0.3499999999999999,0.0,0.0,0.0,16.85,0.43333333333333324,0.7833333333333333,0.7833333333333333,0.3499999999999999,78.75,4.901666666666667,0.38083333333333325,0.17052777777777778,-0.003277777777777824,0.27947222222222223,0,0.2861111111111114,-0.4016666666666667,-4.468333333333334,5.69212962962963,0.45000000000000007,0.30000000000000004,-1.0,-1.8369701987210297e-16,0.6680638642135335,-0.7441039398713607,0,1.0,0,0.0,0,LOW
Moderate Relief,2026-05-21 00:00:00,14.947222222222221,83.63888888888889,0.8666666666666667,12.480555555555556,0.16744444444444448,0.18205555555555553,16.461111111111112,0.09166666666666667,0.08333333333333333,0.3499999999999999,0.0,0.06666666666666667,15.258333333333333,1.2999999999999998,1.5833333333333335,1.65,0.8666666666666667,83.63888888888889,4.741666666666668,1.190375,0.17475000000000002,0.008583333333333387,0.27525,0,-0.3111111111111118,0.775,-3.441666666666668,72.48703703703704,1.1833333333333333,0.7888888888888889,0.0,1.0,0.6551563572090853,-0.7554933140726803,0,1.0,0,0.0,0,LOW
Moderate Relief,2026-05-21 06:00:00,18.444444444444446,65.83333333333333,0.03333333333333333,15.769444444444444,0.16819444444444445,0.18172222222222223,18.27777777777778,1.3733333333333333,0.8666666666666667,0.08333333333333333,0.0,0.08333333333333333,18.36111111111111,1.3333333333333333,1.5333333333333334,1.6833333333333333,0.8666666666666667,83.63888888888889,4.6433333333333335,0.8302083333333333,0.17495833333333333,0.0007499999999999729,0.2750416666666667,0,0.0833333333333357,-1.3399999999999999,-3.3100000000000005,2.194444444444444,1.2000000000000002,0.8,1.0,6.123233995736766e-17,0.6551563572090853,-0.7554933140726803,0,1.0,0,0.0,0,LOW
Moderate Relief,2026-05-21 12:00:00,22.002777777777776,49.805555555555564,0.06666666666666667,23.294444444444448,0.1632222222222222,0.18047222222222223,24.73888888888889,2.858333333333333,0.03333333333333333,0.8666666666666667,0.3499999999999999,0.19999999999999998,21.213888888888885,1.05,1.4,1.75,0.8666666666666667,83.63888888888889,4.808333333333333,0.9038688541666667,0.1718472222222222,-0.004972222222222239,0.2781527777777778,0,0.7888888888888914,-2.791666666666666,-3.758333333333333,3.320370370370371,0.9166666666666666,0.611111111111111,1.2246467991473532e-16,-1.0,0.6551563572090853,-0.7554933140726803,0,1.0,0,0.0,0,LOW
Moderate Relief,2026-05-21 18:00:00,17.777777777777782,69.88888888888889,0.0,17.127777777777776,0.15772222222222224,0.1788888888888889,21.025000000000002,0.5483333333333335,0.06666666666666667,0.03333333333333333,0.08333333333333333,0.0,17.136111111111113,0.9666666666666667,1.4,1.75,0.8666666666666667,83.63888888888889,4.871666666666666,0.12425052083333334,0.16830555555555557,-0.005499999999999977,0.28169444444444447,0,0.6416666666666693,-0.5483333333333335,-3.9049999999999994,0.0,0.7833333333333333,0.5222222222222221,-1.0,-1.8369701987210297e-16,0.6551563572090853,-0.7554933140726803,0,1.0,0,0.0,0,LOW
Moderate Relief,2026-05-22 00:00:00,15.777777777777779,80.52777777777779,0.0,14.080555555555556,0.15816666666666668,0.1788888888888889,16.88888888888889,0.16833333333333333,0.0,0.06666666666666667,0.8666666666666667,0.0,14.947222222222221,0.1,1.4,1.6833333333333336,0.06666666666666667,80.52777777777779,4.948333333333333,0.5005720833333334,0.16852777777777778,0.00044444444444444176,0.28147222222222223,0,0.8305555555555575,-0.16833333333333333,-4.848333333333334,0.0,0.03333333333333333,0.02222222222222222,0.0,1.0,0.6420547132365637,-0.766658819300159,0,1.0,0,0.0,0,LOW
Moderate Relief,2026-05-22 06:00:00,20.063888888888886,62.72222222222222,0.0,16.002777777777776,0.15930555555555556,0.1785,19.23611111111111,1.5083333333333335,0.0,0.0,0.03333333333333333,0.0,18.444444444444446,0.06666666666666667,1.4,1.6,0.06666666666666667,80.52777777777779,5.083333333333333,0.017400208333333333,0.1689027777777778,0.0011388888888888837,0.2810972222222222,0,1.61944444444444,-1.5083333333333335,-5.016666666666667,0.0,0.0,0.0,1.0,6.123233995736766e-17,0.6420547132365637,-0.766658819300159,0,1.0,0,0.0,0,LOW
Moderate Relief,2026-05-22 12:00:00,24.849999999999998,46.0,0.0,18.613888888888887,0.15519444444444444,0.17747222222222223,27.308333333333326,3.141666666666667,0.0,0.0,0.06666666666666667,0.3499999999999999,22.002777777777776,0.0,1.05,1.4,0.0,80.52777777777779,5.366666666666667,0.03480041666666667,0.16633333333333333,-0.004111111111111121,0.2836666666666667,0,2.8472222222222214,-3.141666666666667,-5.366666666666667,0.0,0.0,0.0,1.2246467991473532e-16,-1.0,0.6420547132365637,-0.766658819300159,0,1.0,0,0.0,0,LOW
Moderate Relief,2026-05-22 18:00:00,19.269444444444446,68.77777777777779,0.0,12.558333333333332,0.1528611111111111,0.17672222222222222,22.919444444444448,0.4466666666666666,0.0,0.0,0.0,0.08333333333333333,17.777777777777782,0.0,0.9666666666666667,1.4,0.0,80.52777777777779,5.265,0.0,0.16479166666666667,-0.002333333333333354,0.28520833333333334,0,1.4916666666666636,-0.4466666666666666,-5.265,0.0,0.0,0.0,-1.0,-1.8369701987210297e-16,0.6420547132365637,-0.766658819300159,0,1.0,0,0.0,0,LOW
Moderate Relief,2026-05-23 00:00:00,16.272222222222226,76.3611111111111,0.0,10.747222222222222,0.15341666666666667,0.17700000000000002,17.530555555555555,0.135,0.0,0.0,0.0,0.8666666666666667,15.777777777777779,0.0,0.1,1.4,0.0,76.3611111111111,5.2316666666666665,0.0,0.16520833333333335,0.0005555555555555869,0.28479166666666667,0,0.49444444444444713,-0.135,-5.2316666666666665,0.0,0.0,0.0,0.0,1.0,0.6287628145958344,-0.777597146973627,0,1.0,0,0.0,0,LOW
Moderate Relief,2026-05-23 06:00:00,20.4,60.88888888888889,0.0,15.194444444444443,0.1540277777777778,0.17716666666666667,19.494444444444447,1.5566666666666666,0.0,0.0,0.0,0.03333333333333333,20.063888888888886,0.0,0.06666666666666667,1.4,0.0,76.3611111111111,5.28,0.0,0.16559722222222223,0.0006111111111111178,0.2844027777777778,0,0.33611111111111214,-1.5566666666666666,-5.28,0.0,0.0,0.0,1.0,6.123233995736766e-17,0.6287628145958344,-0.777597146973627,0,1.0,0,0.0,0,LOW
Moderate Relief,2026-05-23 12:00:00,24.336111111111112,44.22222222222222,0.06666666666666667,20.116666666666664,0.15008333333333335,0.17613888888888887,26.888888888888886,2.986666666666667,0.0,0.0,0.0,0.06666666666666667,24.849999999999998,0.06666666666666667,0.06666666666666667,1.1166666666666667,0.06666666666666667,76.3611111111111,5.125,0.06666666666666667,0.1631111111111111,-0.003944444444444445,0.2868888888888889,0,-0.5138888888888857,-2.92,-5.058333333333334,2.948148148148148,0.11666666666666665,0.07777777777777777,1.2246467991473532e-16,-1.0,0.6287628145958344,-0.777597146973627,0,1.0,0,0.0,0,LOW
Moderate Relief,2026-05-23 18:00:00,19.716666666666665,64.02777777777779,0.6166666666666667,18.39166666666667,0.15041666666666667,0.17500000000000002,22.50277777777778,0.5983333333333333,0.06666666666666667,0.0,0.0,0.0,19.269444444444446,0.6833333333333333,0.6833333333333333,1.6500000000000001,0.6166666666666667,76.3611111111111,5.276666666666667,0.6733333333333333,0.16270833333333334,0.0003333333333333244,0.28729166666666667,0,0.4472222222222193,0.018333333333333424,-4.593333333333334,39.483796296296305,0.6833333333333332,0.4555555555555555,-1.0,-1.8369701987210297e-16,0.6287628145958344,-0.777597146973627,0,1.0,0,0.0,0,LOW
